stage,kind,query,reason,url_or_doi,date
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.1002/sys.21717,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.60087/jklst.v3.n4.p133,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.3390/technologies11060165,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.1007/s10664-024-10516-x,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.1016/j.csbj.2025.02.022,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.63180/jcsra.thestap.2025.4.2,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.1109/access.2024.3387730,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.1111/1750-3841.70589,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.34190/ejel.21.5.3089,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.69888/ftscs.2024.000199,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.5121/ijaia.2024.15101,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.3390/aerospace12020114,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.55981/tdm.2023.6934,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.3390/constrmater5030057,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.1017/pds.2025.10040,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.56530/spectroscopy.wu2080k9,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.1002/sys.21788,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.3390/math14050899,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.1371/journal.pgph.0003703,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.53941/jetia.2026.100002,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.3390/aerospace13020183,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.5120/ijca2025926030,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",title_abstract_not_on_topic,10.55164/ajstr.v28i3.255648,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",title_abstract_not_on_topic,10.2139/ssrn.4885910,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",title_abstract_not_on_topic,10.3390/info15110726,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",title_abstract_not_on_topic,10.3390/sci6020031,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",title_abstract_not_on_topic,10.55529/ijitc.52.70.82,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",title_abstract_not_on_topic,10.1016/j.inffus.2024.102301,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",title_abstract_not_on_topic,10.1080/0144929x.2026.2638915,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/su152015088,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s43681-024-00653-w,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.48550/arxiv.2402.07927,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/electronics13030542,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.51594/csitrj.v5i1.717,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s11846-024-00745-1,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/admsci14010017,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1002/job.2735,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.iot.2023.100982,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s11528-025-01100-1,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1080/00207543.2024.2406021,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.heliyon.2023.e21023,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s11704-024-40231-1,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1177/23970022231226316,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.jss.2024.112011,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s11301-024-00405-4,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1145/3631976,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1111/puar.13787,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1145/3639060,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1111/1467-8551.12797,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3389/frai.2024.1456486,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/sym15091679,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1111/jpim.12698,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.atech.2024.100396,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.29322/ijsrp.13.08.2023.p14015,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/systems11080400,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.techfore.2024.123301,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.hybadv.2024.100242,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.jss.2023.111906,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/drones7100620,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1002/csr.2611,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s11301-024-00418-z,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/ijfs12010003,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1145/3687301,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.trf.2023.10.001,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.sca.2024.100075,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/info15100592,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s10055-025-01136-x,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/logistics7040089,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1186/s42162-024-00385-5,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s44163-023-00089-x,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1080/00207543.2023.2270586,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1108/jkm-12-2022-0993,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1080/09537287.2023.2286283,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.hrmr.2024.101043,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/ijfs11040123,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1186/s40537-024-00914-9,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s43615-025-00604-5,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1080/09537287.2023.2252376,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/wevj15080364,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/info16050399,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1080/08276331.2024.2392080,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1186/s40854-024-00668-6,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.26794/2308-944x-2024-12-3-6-27,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.51594/estj.v4i6.638,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1016/j.buildenv.2023.110788,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.30574/gscarr.2024.18.2.0063,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s10462-024-10740-3,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1002/jsc.2626,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3390/electronics13142885,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.1007/s10462-024-10925-w,2026-08-16
02需求,paper,agile requirements engineering systematic review,title_abstract_not_on_topic,10.3389/frai.2024.1477044,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.1145/3672359.3672364,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.1016/j.jss.2024.112180,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.3390/systems13080650,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.3389/fmed.2024.1415319,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.30537/sjcms.v7i1.1249,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.31234/osf.io/49zpg,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.34218/ijrcait_07_02_183,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.33545/26633582.2025.v7.i2d.266,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.38124/ijisrt/26feb900,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.47191/etj/v8i8.04,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,Clarify Before Executing: A Self-Evolving Agent for Resolving Intent Asymmetry in 3D Tool Orchestration,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.38124/ijisrt/26may044,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.31026/j.eng.2026.03.03,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.58947/journal.abkx42,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.28991/cej-2026-012-05-012,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.58491/2735-4202.3434,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.21203/rs.3.rs-9892855/v1,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,10.1145/3774904.3792893,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,"""AI Watermarking"": Bridging Policy Discourse and Technical Capabilities",2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",title_abstract_not_on_topic,On AI Safety and Security Technical Debt in Engineering AI-Enabled Systems,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",title_abstract_not_on_topic,10.1124/dmd.123.000960,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",title_abstract_not_on_topic,10.1016/j.forc.2024.100609,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",title_abstract_not_on_topic,10.1016/j.engfailanal.2024.108385,2026-08-16
02需求,paper,NaPiRE requirements engineering empirical,title_abstract_not_on_topic,10.33168/jsms.2024.0219,2026-08-16
02需求,paper,NaPiRE requirements engineering empirical,title_abstract_not_on_topic,10.25258/ijddt.16.33s.35,2026-08-16
02需求,paper,"""requirements elicitation"" techniques empirical software",pdf_download_failed_or_paywall,https://dl.acm.org/doi/pdf/10.1145/3652154,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://doi.org/10.1016/j.compind.2024.104132,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://doi.org/10.1016/j.jik.2025.100682,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://doi.org/10.1016/j.jpdc.2024.104918,2026-08-16
02需求,paper,"""requirements elicitation"" techniques empirical software",pdf_download_failed_or_paywall,https://dl.acm.org/doi/pdf/10.1145/3689374,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://www.mdpi.com/2076-3417/15/4/2123/pdf?version=1739802445,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://doi.org/10.1016/j.jclepro.2024.143603,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://www.mdpi.com/2077-0472/13/9/1757/pdf?version=1693836960,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://fepbl.com/index.php/estj/article/download/1080/1304,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://journalajrcos.com/index.php/AJRCOS/article/download/436/863,2026-08-16
02需求,paper,"""requirements elicitation"" techniques empirical software",pdf_download_failed_or_paywall,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1FC7666F0A0B4E7091D2D4B2D46321B5/S2053470124000088a.pdf/div-class-title-challenges-in-applying-large-language-models-to-requirements-engineering-tasks-div.pdf,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://fepbl.com/index.php/estj/article/download/805/998,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://www.mdpi.com/2076-3417/14/1/319/pdf?version=1704779223,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",pdf_download_failed_or_paywall,https://www.mdpi.com/2078-2489/14/12/666/pdf?version=1702904910,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://pubs.acs.org/doi/pdf/10.1021/acs.molpharmaceut.4c00758?ref=article_openPDF,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://doi.org/10.1109/tse.2024.3444697,2026-08-16
02需求,paper,"""requirements traceability"" acceptance criteria",pdf_download_failed_or_paywall,https://www.mdpi.com/2306-5354/12/2/136/pdf?version=1738255398,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://doi.org/10.1016/j.infsof.2024.107423,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://www.mdpi.com/2304-8158/13/1/153/pdf?version=1704179315,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",pdf_download_failed_or_paywall,https://www.mdpi.com/2079-9292/13/15/2989/pdf?version=1722255440,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://www.mdpi.com/2076-3417/14/3/977/pdf?version=1706069329,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://www.mdpi.com/2072-4292/16/1/59/pdf?version=1703253057,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://pubs.acs.org/doi/pdf/10.1021/acs.analchem.3c03708,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",pdf_download_failed_or_paywall,https://doi.org/10.1016/j.infsof.2024.107622,2026-08-16
02需求,paper,"""requirements ambiguity"" specification quality",pdf_download_failed_or_paywall,https://doi.org/10.1016/j.infsof.2024.107489,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://doi.org/10.1177/20556683241284765,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",pdf_download_failed_or_paywall,https://doi.org/10.2196/50304,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",pdf_download_failed_or_paywall,https://doi.org/10.1016/j.iot.2024.101218,2026-08-16
02需求,paper,agile requirements engineering systematic review,pdf_download_failed_or_paywall,https://doi.org/10.55124/ijas.v1i1.101,2026-08-16
02需求,paper,"""requirements engineering"" change management validation",pdf_download_failed_or_paywall,https://dl.acm.org/doi/pdf/10.1145/3658669,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://www.physicamedica.com/article/S1120-1797(24)01099-8/pdf,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://www.mdpi.com/1420-3049/28/18/6437/pdf?version=1693904159,2026-08-16
02需求,paper,"""acceptance criteria"" software requirements testing",pdf_download_failed_or_paywall,https://academic.oup.com/jaoac/article-pdf/107/6/921/60297940/qsae061.pdf,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.1371/journal.pone.0307112,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.52005/restikom.v5i2.143,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.69667/ajs.26103,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.37034/infeb.v6i4.1021,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.51401/jinteks.v7i3.6197,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.20998/2411-0558.2026.01.06,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.3390/computers14020040,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.70247/jumistik.v4i2.235,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.21275/sr23827102656,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.51903/ht6zeq23,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.37676/ekombis.v13i3.7335,2026-08-16
02需求,paper,"""requirements traceability matrix"" software",title_abstract_not_on_topic,10.59681/2175-4411.v16.iespecial.2024.1281,2026-08-16
02需求,paper,"""acceptance criteria"" ""user story"" requirements engineering",title_abstract_not_on_topic,10.48550/arxiv.2403.09442,2026-08-16
02需求,paper,"""acceptance criteria"" ""user story"" requirements engineering",title_abstract_not_on_topic,10.3390/multimedia1020006,2026-08-16
02需求,paper,"""acceptance criteria"" ""user story"" requirements engineering",title_abstract_not_on_topic,10.21203/rs.3.rs-9284537/v1,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.3390/jcm12206573,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.48550/arxiv.2409.04109,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1016/j.heliyon.2023.e19868,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.3390/aerospace10110969,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.4204/eptcs.409.11,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1136/bmjopen-2024-091597,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1007/s10488-024-01363-5,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1007/s13555-025-01503-1,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1016/j.ebiom.2024.105334,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.3390/pr14040639,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.63125/kbqs6122,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.69739/jcsp.v2i2.423,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.46298/lmcs-22(2:7)2026,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1002/art.43408,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.48550/arxiv.2409.16876,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.60087/jaigs.v8i1.389,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1136/bmjopen-2025-106125,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1017/pds.2026.10636,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.3389/fneur.2026.1822751,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.14710/jmasif.17.2.82539,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.33108/galicianvisnyk_tntu2026.03.099,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.32628/cseit241061243,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.3390/computers15070432,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.21203/rs.3.rs-10468208/v1,2026-08-16
02需求,paper,"""requirements baseline"" change control software",title_abstract_not_on_topic,10.1016/j.asr.2026.03.027,2026-08-16
02需求,paper,"""goal-oriented requirements"" elicitation KAOS",title_abstract_not_on_topic,10.1007/s11023-024-09673-1,2026-08-16
02需求,paper,"""goal-oriented requirements"" elicitation KAOS",title_abstract_not_on_topic,10.55060/j.jseas.240418.001,2026-08-16
02需求,paper,"""goal-oriented requirements"" elicitation KAOS",title_abstract_not_on_topic,Towards an Intention Abstraction Layer for Autonomous Industrial Systems,2026-08-16
02需求,paper,"""goal-oriented requirements"" elicitation KAOS",title_abstract_not_on_topic,10.21494/iste.op.2024.1194,2026-08-16
02需求,paper,"""goal-oriented requirements"" elicitation KAOS",title_abstract_not_on_topic,10.48550/arxiv.2411.17894,2026-08-16
02需求,paper,"""goal-oriented requirements"" elicitation KAOS",title_abstract_not_on_topic,10.36948/ijfmr.2025.v07i01.32225,2026-08-16
02需求,paper,"""goal-oriented requirements"" elicitation KAOS",title_abstract_not_on_topic,Computational Foundations for Strategic Coopetition: Formalizing Sequential Interaction and Reciprocity,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.22219/jameela.v2i1.30950,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.30574/wjarr.2024.22.1.1201,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.1108/ijmpb-03-2025-0068,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.52058/2786-6025-2025-6(47)-889-903,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.1016/j.autcon.2024.105301,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.3390/su16062507,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.1007/s10515-024-00427-y,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.4018/ijssci.331753,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.1186/s12913-024-11782-7,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.4018/jcit.337389,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.18535/ijecs/v13i10.4922,2026-08-16
02需求,paper,"""requirements change management"" impact analysis software",title_abstract_not_on_topic,10.18535/ijsrm/v12i10.mp01,2026-08-16
02需求,paper,"""holdout"" ""requirements"" experiment product",title_abstract_not_on_topic,10.3929/ethz-b-000667478,2026-08-16
02需求,paper,"""holdout"" ""requirements"" experiment product",title_abstract_not_on_topic,10.3389/fnins.2024.1373515,2026-08-16
