stage,kind,query,reason,url_or_doi,date
06交付,paper,"""verification and validation"" software acceptance",title_abstract_not_on_topic,10.3389/frobt.2026.1755883,2026-08-16
06交付,paper,"""verification and validation"" software acceptance",title_abstract_not_on_topic,10.21203/rs.3.rs-3627480/v1,2026-08-16
06交付,paper,"""verification and validation"" software acceptance",title_abstract_not_on_topic,10.3844/jcssp.2025.1099.1112,2026-08-16
06交付,paper,"""verification and validation"" software acceptance",title_abstract_not_on_topic,10.1038/s43588-024-00613-8,2026-08-16
06交付,paper,"""verification and validation"" software acceptance",title_abstract_not_on_topic,10.3390/jrfm17010027,2026-08-16
06交付,paper,"""verification and validation"" software acceptance",title_abstract_not_on_topic,10.1098/rsos.231053,2026-08-16
06交付,paper,"""verification and validation"" software acceptance",title_abstract_not_on_topic,10.1109/access.2023.3349019,2026-08-16
06交付,paper,"""verification and validation"" software acceptance",title_abstract_not_on_topic,10.1057/s41599-024-02751-w,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1080/23311916.2023.2251758,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1016/j.jss.2024.112063,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1145/3736751,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.3390/jmse12060919,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.3390/fi15090282,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.3389/fcomp.2025.1714197,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1109/access.2024.3387730,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.13052/jicts2245-800x.1215,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1016/j.procir.2024.04.019,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1155/2024/9962691,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.62225/2583049x.2023.3.6.5416,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.59141/jist.v5i4.1001,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.64751/ijdim.2026.v5i1.297,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.3390/technologies13120583,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1007/s10922-026-10041-w,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.48550/arxiv.2405.12171,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.48550/arxiv.2409.08666,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.31224/5027,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.48550/arxiv.2411.10890,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.32628/shisrrj2472145,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.51244/ijrsi.2025.12110175,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.63158/journalisi.v8i2.1579,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.31818/jknst.2025.9.8.3.570,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.22159/ijpps.2025v17i11.56328,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.14489/vkit.2023.10.pp.022-030,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.14445/22312803/ijctt-v74i6p104,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.64388/irev9i3-1715579,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,"From Registry to Repository: How AI Agent Skills Are Written, Adapted, and Maintained",2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.24018/ejece.2024.8.2.609,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.47191/etj/v10i11.08,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.21203/rs.3.rs-10400858/v1,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.30574/ijsra.2025.17.2.2962,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.3897/jucs.147241,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.22541/au.171261616.62991262/v1,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.51793/os.2024.14.91.003,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.63282/3050-9246.ijetcsit-v7i2p115,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.5753/jis.2026.7054,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1007/s11219-026-09765-4,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.62225/2583049x.2024.4.6.6243,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.1145/3779575,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.63282/3050-922x.ijeret-v6i2p107,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,10.3390/fi18010050,2026-08-16
06交付,paper,"""configuration management"" software release checklist",title_abstract_not_on_topic,SADE: Symptom-Aware Diagnostic Escalation for LLM-Based Network Troubleshooting,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.37075/isa.2025.3.08,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1111/jace.19828,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/polym15244695,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/buildings14072204,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.31219/osf.io/g35se,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/su16135554,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1145/3626314,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1145/3616372,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1155/er/8857513,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1109/tiv.2024.3447916,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/cleantechnol7010011,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1007/s43441-024-00677-8,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.2166/wst.2024.384,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.31219/osf.io/x6sc2,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/su151914170,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/en17215399,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.21203/rs.3.rs-4014160/v1,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1016/s2352-4642(23)00262-6,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.56975/ijrar.v12i3.319332,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1016/j.micpro.2023.104967,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1016/j.biotechadv.2024.108307,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.48550/arxiv.2402.13823,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.56093/ijans.v95i6.143361,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/ma18061260,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.48550/arxiv.2406.07021,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1007/s40192-024-00372-4,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.1016/j.isci.2024.111339,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/computers13030079,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/app14051731,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/app14093846,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.2139/ssrn.4874852,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/polym17192651,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.48175/ijarsct-14015,2026-08-16
06交付,paper,"""requirements to test"" traceability acceptance",title_abstract_not_on_topic,10.3390/app15158580,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/j.jbusres.2024.114542,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.3390/su17094155,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1111/radm.12687,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1002/aenm.202404036,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/j.ijis.2024.10.001,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1007/s13132-024-02095-5,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.18845/te.v18i2.7137,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1111/jiec.13464,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1002/adsu.202500208,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.20944/preprints202409.1658.v1,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,A Systematic Literature Review on the Use of Artificial Intelligence in New Product Development,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.3390/su151813369,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.3390/sym18020241,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1007/s11831-026-10606-7,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.48550/arxiv.2308.04302,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1186/s12929-023-00976-6,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1177/87569728241254095,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1007/s11846-024-00745-1,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/j.cogsc.2023.100876,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/j.technovation.2024.103017,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1111/jpim.12754,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/j.technovation.2023.102881,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1108/ejim-01-2023-0081,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1108/josm-12-2022-0401,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.36227/techrxiv.170956742.29245899/v1,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1002/bse.3527,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/j.jbusres.2023.114177,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1002/hrm.22211,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.3390/systems13080625,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/j.bushor.2024.04.003,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1080/13662716.2023.2271853,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.32782/health-2025.2.31,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1080/0267257x.2024.2436096,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.2478/mdke-2024-0025,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/s1473-3099(23)00294-3,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1371/journal.pone.0296980,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1145/3617169,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.3390/admsci14020038,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1177/87569728241278661,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1002/sej.1490,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.3390/info15100592,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.5937/skolbiz2-52113,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.35940/ijmh.c1850.12031125,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.66393/xzwzk976,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.21511/kpm.08(2).2024.03,2026-08-16
06交付,paper,"""stage-gate"" new product development review",title_abstract_not_on_topic,10.1016/j.respol.2023.104937,2026-08-16
06交付,paper,software inspection Fagan review handover,title_abstract_not_on_topic,10.1139/cjce-2022-0517,2026-08-16
06交付,paper,software inspection Fagan review handover,title_abstract_not_on_topic,10.1016/j.chbr.2026.100946,2026-08-16
06交付,paper,software inspection Fagan review handover,title_abstract_not_on_topic,10.59324/jcpmr.2025.1(3).15,2026-08-16
06交付,paper,software inspection Fagan review handover,title_abstract_not_on_topic,10.1186/s12913-026-14282-y,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.30837/itssi.2023.24.039,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1007/s44163-023-00089-x,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.techfore.2023.123044,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.51594/farj.v6i3.971,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1186/s41043-024-00550-2,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.bir.2023.10.010,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.techfore.2023.122988,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.techfore.2023.123100,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1007/s11846-025-00840-x,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.3390/foods13182948,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1186/s40643-023-00702-y,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1007/s11628-023-00547-7,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.3390/bs15020117,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.apenergy.2024.123501,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1108/josm-09-2023-0408,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.3390/futuretransp5010008,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1007/s43615-024-00377-3,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1108/jkm-07-2023-0634,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.3390/foods13050725,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.ijhm.2023.103602,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.spc.2023.11.010,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.3390/en16176379,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.fbio.2024.103835,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.indmarman.2023.09.013,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.ijhm.2024.103913,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1145/3637339,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1080/10696679.2024.2322600,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1108/imr-12-2023-0339,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1007/s11301-023-00380-2,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1007/s43615-023-00338-2,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1057/s41599-025-04488-6,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.12688/f1000research.160959.1,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.1016/j.jrurstud.2023.103090,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",title_abstract_not_on_topic,10.3390/su16031080,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1109/comst.2024.3430368,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1109/access.2024.3380478,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1109/jiot.2023.3332507,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.48550/arxiv.2407.00246,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.32604/cmc.2023.042361,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1007/s10462-024-10968-z,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.30574/gscarr.2024.21.3.0487,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/s23177333,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1016/j.jisa.2024.103724,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.58346/jowua.2024.i4.006,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1109/access.2024.3437203,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1145/3731598,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1109/tpel.2023.3342842,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.20944/preprints202506.1423.v1,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1016/j.jnca.2023.103714,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.2147/jmdh.s459987,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/jcp6040123,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/electronics12204314,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1038/s41598-025-18412-0,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.46586/tches.v2024.i1.180-206,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1145/3685980.3685984,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.48550/arxiv.2406.03820,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/fi17020092,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1016/j.ascom.2024.100835,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1002/mp.17502,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/mi15111323,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/computers14070250,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/electronics13204107,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.32996/jcsts.2025.7.8.30,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1145/3772366,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1177/20552076241282242,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1145/3765736,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1184/r1/6716573,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/app14219942,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1128/aac.00751-23,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1038/s41598-024-60791-3,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1145/3736583,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.5121/ijsptm.2023.12403,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1007/s10586-024-04646-6,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.48084/etasr.8422,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1016/j.jnca.2025.104257,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1145/3744749,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.35940/ijitee.d9826.13040324,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.32518/sals1.2025.179,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1093/gigascience/giaf038,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.12688/f1000research.129720.2,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.48550/arxiv.2308.03478,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.3390/wevj16070364,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1145/3748728,2026-08-16
06交付,paper,software release integrity checksum configuration,title_abstract_not_on_topic,10.1038/s41598-026-35773-2,2026-08-16
06交付,paper,"""verification and validation"" software acceptance",pdf_download_failed_or_paywall,https://ars.els-cdn.com/content/image/1-s2.0-S2666165923001825-ga1_lrg.jpg,2026-08-16
06交付,paper,"""customer acceptance"" project deliverable",pdf_download_failed_or_paywall,http://www.cell.com/article/S2405844024040404/pdf,2026-08-16
06交付,paper,"""user acceptance testing"" software delivery",pdf_download_failed_or_paywall,https://doi.org/10.1016/j.plas.2023.100101,2026-08-16
06交付,paper,software release integrity checksum configuration,pdf_download_failed_or_paywall,https://www.mdpi.com/2624-800X/3/4/31/pdf?version=1695806253,2026-08-16
06交付,paper,"""user acceptance testing"" software delivery",pdf_download_failed_or_paywall,https://www.mdpi.com/2071-1050/16/17/7435/pdf?version=1724842352,2026-08-16
